#source,#target,#rating,#timestamp
4482,4924,1,2013-10-18 11:00:48
4924,4482,1,2013-10-18 11:02:34
4559,3814,2,2013-10-18 13:21:18
4893,4828,1,2013-10-18 15:02:47
4694,4732,3,2013-10-18 15:34:04
546,4925,1,2013-10-18 16:20:18
4925,546,1,2013-10-18 16:20:29
4172,1565,3,2013-10-18 16:55:17
546,2195,1,2013-10-18 16:59:45
2195,546,1,2013-10-18 17:02:07
4291,1565,3,2013-10-18 17:07:51
4291,2195,2,2013-10-18 17:32:18
2195,4291,2,2013-10-18 17:33:12
4907,4926,1,2013-10-18 21:17:57
4926,4907,1,2013-10-18 21:18:23
3875,4197,9,2013-10-18 21:40:03
2048,2625,1,2013-10-18 22:00:21
2296,4907,-5,2013-10-18 22:28:37
2296,4926,-1,2013-10-18 22:30:15
4893,4788,3,2013-10-18 22:30:19
4788,4893,3,2013-10-18 22:30:54
4893,3168,1,2013-10-18 22:44:37
3168,4893,1,2013-10-18 22:46:22
4559,4334,1,2013-10-18 23:45:10
4334,4559,1,2013-10-18 23:46:05
1832,1731,2,2013-10-19 00:08:44
2404,3172,1,2013-10-19 01:52:19
4905,2195,1,2013-10-19 03:18:00
2635,4927,1,2013-10-19 15:20:17
4055,2878,2,2013-10-19 18:15:04
3735,4928,1,2013-10-19 18:46:39
4928,3735,6,2013-10-19 18:48:32
4927,4929,1,2013-10-19 18:53:11
4927,4930,1,2013-10-19 18:53:31
4927,4931,1,2013-10-19 18:53:46
4927,4932,1,2013-10-19 18:54:02
1018,4049,1,2013-10-19 19:08:33
1731,4197,2,2013-10-19 19:40:06
2878,4055,2,2013-10-19 19:46:32
4301,4933,2,2013-10-19 20:01:10
2048,4025,-1,2013-10-19 20:02:02
4301,4934,2,2013-10-19 20:02:30
4928,2625,3,2013-10-19 20:22:44
2625,3168,1,2013-10-19 20:31:24
3168,2625,1,2013-10-19 20:32:46
4301,4935,1,2013-10-19 23:11:48
4301,4936,1,2013-10-19 23:17:38
4197,1731,2,2013-10-19 23:28:46
353,4559,2,2013-10-19 23:53:08
4559,353,2,2013-10-19 23:54:39
4553,4787,1,2013-10-20 04:09:58
4787,4553,1,2013-10-20 04:10:31
4937,4898,-10,2013-10-20 13:07:16
4559,3023,1,2013-10-20 17:40:43
3892,4172,7,2013-10-20 17:43:00
3023,4559,1,2013-10-20 18:12:30
2045,3719,1,2013-10-20 18:24:54
4301,4938,3,2013-10-20 19:35:31
4172,546,1,2013-10-20 20:48:40
546,4172,3,2013-10-20 20:49:34
2318,2892,4,2013-10-21 00:04:54
2892,1731,2,2013-10-21 00:13:50
2892,2318,4,2013-10-21 00:14:36
1731,2892,2,2013-10-21 00:19:37
4365,4562,1,2013-10-21 01:11:13
4562,4365,1,2013-10-21 01:12:12
4562,4559,2,2013-10-21 01:22:52
3172,2404,2,2013-10-21 02:17:01
4291,550,1,2013-10-21 02:36:17
550,4291,1,2013-10-21 02:37:00
1018,1731,6,2013-10-21 03:29:19
3838,25,-10,2013-10-21 04:19:00
2110,2661,1,2013-10-21 05:39:26
2661,2110,1,2013-10-21 05:43:29
2661,4026,-10,2013-10-21 05:44:00
3377,3854,-1,2013-10-21 09:19:35
4559,4917,2,2013-10-21 14:22:41
4172,1018,6,2013-10-21 14:42:44
4197,2312,1,2013-10-21 19:18:58
2312,4197,2,2013-10-21 19:23:39
4915,2313,1,2013-10-21 21:06:37
4551,4841,2,2013-10-21 23:02:00
4841,4551,2,2013-10-21 23:02:57
1615,4939,1,2013-10-22 08:36:47
4004,1517,1,2013-10-22 10:54:10
4862,4559,1,2013-10-22 13:35:02
4559,4862,1,2013-10-22 13:35:47
4291,4559,1,2013-10-22 14:02:09
4559,4291,1,2013-10-22 14:02:44
4291,3781,3,2013-10-22 14:30:45
4650,4779,1,2013-10-22 16:39:48
4779,4650,1,2013-10-22 16:43:38
2322,1,2,2013-10-22 17:42:17
2625,4940,1,2013-10-22 17:51:07
4940,2625,1,2013-10-22 18:00:42
4919,2625,1,2013-10-22 18:14:28
4291,4941,3,2013-10-22 19:22:26
3781,4291,3,2013-10-22 20:01:03
4919,4694,1,2013-10-22 20:18:11
4694,4919,1,2013-10-22 20:18:49
4940,4004,1,2013-10-22 20:23:31
4925,2892,1,2013-10-22 20:26:26
2892,4925,1,2013-10-22 20:28:23
3837,4197,3,2013-10-22 22:58:42
4197,3837,3,2013-10-22 23:00:42
2388,2775,1,2013-10-23 06:39:18
2775,2635,1,2013-10-23 07:08:43
4172,353,5,2013-10-23 08:37:39
4172,133,1,2013-10-23 10:54:35
133,4172,1,2013-10-23 10:57:19
4172,2625,1,2013-10-23 11:52:52
2625,4172,1,2013-10-23 11:54:23
4559,4004,2,2013-10-23 12:53:48
4559,4937,2,2013-10-23 13:23:49
4937,4559,2,2013-10-23 13:25:04
1565,215,6,2013-10-23 14:45:36
215,4459,5,2013-10-23 14:46:19
1034,4618,1,2013-10-23 15:34:43
4841,2625,2,2013-10-23 15:53:05
2625,4841,2,2013-10-23 16:12:49
4559,4943,1,2013-10-23 16:46:26
4943,4559,1,2013-10-23 16:46:58
141,1731,1,2013-10-23 17:13:47
1731,141,1,2013-10-23 17:20:17
4559,4944,1,2013-10-23 17:35:42
4944,4559,1,2013-10-23 17:43:42
710,4197,2,2013-10-23 21:04:53
4197,710,2,2013-10-23 21:05:15
710,4945,1,2013-10-23 22:55:10
4945,710,2,2013-10-23 22:55:54
4945,4919,-10,2013-10-23 22:56:01
4559,3389,2,2013-10-23 23:06:21
3389,4559,1,2013-10-23 23:06:52
2252,1656,1,2013-10-23 23:32:26
4559,546,1,2013-10-24 01:34:53
546,4559,1,2013-10-24 01:35:35
4559,4875,4,2013-10-24 02:22:59
4875,4559,4,2013-10-24 02:24:03
7,4946,1,2013-10-24 04:42:22
4946,7,1,2013-10-24 04:47:53
4618,1034,1,2013-10-24 08:37:14
1555,732,2,2013-10-24 09:22:43
732,1555,2,2013-10-24 09:23:29
1998,4559,2,2013-10-24 12:40:15
4559,1998,2,2013-10-24 12:44:00
3527,4938,2,2013-10-24 16:13:51
4938,3527,3,2013-10-24 16:15:05
1731,272,1,2013-10-24 16:16:38
2056,4291,1,2013-10-24 16:46:39
4918,1018,10,2013-10-24 18:55:55
4004,4197,3,2013-10-24 19:43:22
4779,4934,1,2013-10-24 20:11:27
4779,4920,1,2013-10-24 20:11:28
4779,4947,1,2013-10-24 20:11:28
4779,4948,1,2013-10-24 20:12:26
4779,4949,1,2013-10-24 20:12:27
4779,4175,1,2013-10-24 20:12:27
4779,4950,1,2013-10-24 20:48:45
4779,4951,1,2013-10-24 20:58:25
4779,2889,1,2013-10-24 20:58:26
4779,4904,1,2013-10-24 20:58:26
4779,4952,1,2013-10-24 20:58:38
4779,4953,1,2013-10-24 20:58:38
4559,3989,1,2013-10-24 22:30:06
3989,4559,1,2013-10-24 22:30:47
4559,539,2,2013-10-25 01:00:50
539,4559,1,2013-10-25 01:02:41
4893,4559,1,2013-10-25 01:19:08
4559,4893,2,2013-10-25 01:20:27
4779,4954,1,2013-10-25 01:52:19
4779,4792,1,2013-10-25 01:52:20
4779,4808,1,2013-10-25 01:52:20
4779,4955,1,2013-10-25 01:52:41
4779,4932,1,2013-10-25 01:57:26
4779,4938,1,2013-10-25 01:57:26
4779,4474,1,2013-10-25 01:57:27
4779,4956,1,2013-10-25 01:58:08
4956,4779,1,2013-10-25 02:02:41
4956,4897,1,2013-10-25 02:08:26
4956,4958,1,2013-10-25 02:08:46
4956,4938,1,2013-10-25 02:09:38
4956,3260,1,2013-10-25 02:09:54
4559,550,1,2013-10-25 02:14:13
4956,3129,1,2013-10-25 02:16:35
550,4559,1,2013-10-25 02:17:37
4004,4940,4,2013-10-25 04:20:27
353,4172,9,2013-10-25 07:57:35
35,4889,3,2013-10-25 12:28:21
4779,4466,1,2013-10-25 16:01:48
4779,4957,1,2013-10-25 16:01:49
4779,4959,1,2013-10-25 16:44:05
1018,2110,1,2013-10-25 17:17:02
4611,4875,1,2013-10-25 18:55:18
4875,4611,2,2013-10-25 19:14:14
4779,3901,1,2013-10-25 19:21:52
4197,4004,1,2013-10-25 19:35:06
4875,4004,1,2013-10-25 20:12:07
4197,3875,3,2013-10-25 21:20:51
4049,1018,1,2013-10-25 21:33:15
4004,4875,3,2013-10-25 22:19:28
2110,1018,1,2013-10-26 00:19:53
4197,4961,1,2013-10-26 00:59:01
4961,4197,1,2013-10-26 01:06:38
4315,4787,3,2013-10-26 03:24:41
4411,4962,1,2013-10-26 14:50:59
4559,1555,2,2013-10-26 14:57:45
1555,4559,2,2013-10-26 15:00:31
1832,4963,1,2013-10-27 02:53:21
4963,1832,1,2013-10-27 02:53:38
1832,3714,1,2013-10-27 02:55:42
4963,3714,1,2013-10-27 04:32:56
3714,4963,1,2013-10-27 04:33:29
4962,4411,1,2013-10-27 09:57:01
4172,4379,-10,2013-10-27 10:33:26
1731,4964,1,2013-10-27 16:08:42
4964,1731,1,2013-10-27 17:16:30
3714,1334,1,2013-10-27 18:52:36
4415,4559,9,2013-10-27 19:49:41
4559,4415,2,2013-10-27 19:51:27
4857,3366,1,2013-10-28 11:01:53
3451,4554,1,2013-10-28 12:19:46
4554,3451,1,2013-10-28 12:22:48
4559,4554,1,2013-10-28 12:36:07
4554,4559,1,2013-10-28 12:38:27
2625,4559,1,2013-10-28 13:24:06
4559,2625,1,2013-10-28 13:24:24
4004,4559,6,2013-10-28 13:38:21
4452,4291,1,2013-10-28 14:08:56
3897,4694,3,2013-10-28 18:09:19
4694,3897,4,2013-10-28 18:10:57
4650,4930,1,2013-10-28 20:39:51
4452,3897,2,2013-10-28 21:31:09
3897,4452,1,2013-10-28 21:32:22
4650,4935,1,2013-10-28 22:59:07
4559,4965,1,2013-10-29 00:44:25
4965,4559,1,2013-10-29 02:47:01
2125,4534,1,2013-10-29 02:51:22
4611,486,1,2013-10-29 03:44:22
486,4611,1,2013-10-29 03:47:35
4554,905,3,2013-10-29 15:04:12
4965,4966,1,2013-10-29 15:43:11
4966,4965,1,2013-10-29 15:44:23
4779,4892,1,2013-10-29 16:14:16
4965,4967,1,2013-10-29 16:23:56
4892,4779,2,2013-10-29 16:24:24
4967,4965,1,2013-10-29 16:25:16
4965,4968,1,2013-10-29 20:40:04
4968,4965,1,2013-10-29 20:40:13
2878,3357,1,2013-10-29 20:48:55
2878,3260,2,2013-10-29 20:49:41
4197,3000,1,2013-10-29 23:16:06
4197,4969,1,2013-10-30 00:18:56
4969,4197,1,2013-10-30 00:19:53
1128,4970,1,2013-10-30 01:08:16
4970,1128,1,2013-10-30 01:12:48
2625,2977,5,2013-10-30 13:11:56
2977,2625,5,2013-10-30 13:20:32
2552,4559,1,2013-10-30 14:58:09
4559,2552,1,2013-10-30 14:58:31
4197,3828,2,2013-10-30 16:52:59
35,4972,1,2013-10-30 20:36:03
35,4973,1,2013-10-30 20:36:16
4559,4493,2,2013-10-30 20:37:32
4493,4559,2,2013-10-30 20:42:30
35,900,1,2013-10-30 20:44:12
4172,3000,1,2013-10-30 21:31:51
3000,4172,1,2013-10-30 21:32:43
4172,4554,2,2013-10-30 22:17:12
4554,4172,2,2013-10-30 22:19:16
4172,4004,1,2013-10-30 22:30:22
4004,4172,1,2013-10-30 22:51:59
4828,4559,10,2013-10-30 23:17:59
3545,4649,1,2013-10-31 02:51:28
4649,3545,1,2013-10-31 02:54:40
2110,4635,1,2013-10-31 03:14:27
4635,2110,1,2013-10-31 03:14:52
1018,4197,1,2013-10-31 03:16:23
1018,4960,7,2013-10-31 03:17:00
4197,1018,5,2013-10-31 03:19:48
4884,4787,1,2013-10-31 07:42:35
4884,4883,1,2013-10-31 07:43:06
4787,4884,1,2013-10-31 07:44:12
4694,4875,4,2013-10-31 08:21:11
4554,1938,1,2013-10-31 09:39:30
1938,4554,1,2013-10-31 09:41:05
4172,2175,1,2013-10-31 09:45:41
2175,4172,1,2013-10-31 09:51:37
3707,2187,-5,2013-10-31 12:05:55
2767,4172,2,2013-10-31 13:53:33
4172,2310,1,2013-10-31 14:54:49
2310,4172,1,2013-10-31 14:56:16
4875,4694,4,2013-10-31 15:54:21
4172,180,1,2013-10-31 16:22:49
180,4172,1,2013-10-31 16:27:20
4753,4974,2,2013-10-31 16:48:13
4974,4753,2,2013-10-31 17:21:33
2125,4172,1,2013-10-31 18:31:40
4779,3880,1,2013-10-31 18:37:43
4960,230,7,2013-10-31 18:43:00
2835,4965,1,2013-10-31 18:45:49
4965,2835,1,2013-10-31 18:50:53
4965,2710,1,2013-10-31 19:45:13
2710,4965,1,2013-10-31 19:46:04
1018,3161,7,2013-10-31 20:56:40
3161,1018,8,2013-10-31 21:04:50
2045,900,1,2013-10-31 22:38:33
900,2045,2,2013-10-31 22:46:06
4315,4975,1,2013-11-01 02:57:32
2388,4898,-1,2013-11-01 05:18:37
4172,4301,5,2013-11-01 12:18:21
4301,4172,5,2013-11-01 12:20:46
2296,486,1,2013-11-01 12:46:20
486,2296,1,2013-11-01 12:55:47
4779,4976,1,2013-11-01 14:44:44
1334,3719,8,2013-11-01 18:59:17
141,3837,2,2013-11-01 20:06:41
3837,141,1,2013-11-01 20:48:13
4922,3572,3,2013-11-01 23:49:19
1735,1528,2,2013-11-01 23:50:24
4559,4365,1,2013-11-02 09:52:54
4365,4559,1,2013-11-02 09:54:46
2625,900,1,2013-11-02 15:37:42
900,2625,1,2013-11-02 15:39:03
4172,4978,1,2013-11-02 17:42:56
4978,4172,1,2013-11-02 17:45:35
4172,4788,1,2013-11-02 17:49:45
4788,4172,1,2013-11-02 17:50:02
1334,3714,1,2013-11-02 19:06:06
3714,2045,1,2013-11-02 19:10:50
2045,3714,1,2013-11-02 19:20:29
2045,3319,1,2013-11-02 21:53:41
3319,2045,1,2013-11-02 21:54:14
4693,905,1,2013-11-02 22:16:07
4788,2942,1,2013-11-03 00:16:33
4971,2110,2,2013-11-03 04:24:19
2110,4971,2,2013-11-03 04:25:09
4559,4887,1,2013-11-03 12:56:30
4970,3451,1,2013-11-03 15:01:57
900,4979,2,2013-11-03 16:15:52
4887,4559,2,2013-11-03 16:19:47
4979,900,2,2013-11-03 16:34:11
4867,2642,1,2013-11-03 16:59:57
2642,4867,1,2013-11-03 17:00:18
4353,4980,1,2013-11-03 19:10:00
4980,4353,1,2013-11-03 19:16:29
4980,4981,1,2013-11-03 19:28:59
4981,4980,1,2013-11-03 19:35:02
4291,3451,1,2013-11-03 21:28:59
3451,3490,-10,2013-11-03 22:57:47
4977,4965,-10,2013-11-03 23:55:14
4980,4982,1,2013-11-04 02:56:51
4982,4980,1,2013-11-04 03:13:39
1565,4253,1,2013-11-04 04:09:33
4884,4982,1,2013-11-04 05:24:53
4982,4884,1,2013-11-04 05:25:04
4884,4983,1,2013-11-04 05:33:11
4983,4884,1,2013-11-04 05:35:57
1697,1947,2,2013-11-04 09:38:27
3451,4970,1,2013-11-04 12:59:00
4779,3018,2,2013-11-04 14:05:21
4648,3018,1,2013-11-04 16:19:31
3018,4648,1,2013-11-04 16:23:38
4559,3000,1,2013-11-04 16:29:16
3000,4559,1,2013-11-04 16:33:52
4459,215,7,2013-11-04 21:04:17
4281,4172,10,2013-11-04 21:09:30
4172,4281,6,2013-11-04 21:10:07
4611,4163,1,2013-11-04 21:55:38
4266,1953,3,2013-11-04 21:58:23
4266,2392,1,2013-11-04 22:00:51
4266,4174,1,2013-11-04 22:01:26
4266,2635,10,2013-11-04 22:03:32
4611,4694,1,2013-11-04 23:25:09
4694,4611,1,2013-11-04 23:25:37
4253,1565,1,2013-11-04 23:53:02
4253,2777,1,2013-11-04 23:55:48
4253,4115,3,2013-11-05 00:18:23
3897,3000,1,2013-11-05 00:30:11
3000,3897,1,2013-11-05 00:30:54
2977,905,1,2013-11-05 02:21:31
4291,2404,1,2013-11-05 03:10:01
2404,4291,1,2013-11-05 03:10:54
4291,2977,1,2013-11-05 03:18:36
2977,4291,1,2013-11-05 03:19:31
2565,900,1,2013-11-05 17:06:29
900,2565,1,2013-11-05 17:07:56
900,4984,1,2013-11-05 17:23:33
4984,900,1,2013-11-05 17:26:33
4172,2067,4,2013-11-05 19:28:58
2067,4172,6,2013-11-05 19:33:56
4253,4985,1,2013-11-05 19:40:13
550,4320,1,2013-11-05 21:25:25
4320,550,1,2013-11-05 21:27:23
4301,4507,2,2013-11-05 22:05:49
4163,4611,1,2013-11-05 22:39:23
4172,2642,8,2013-11-05 23:00:50
2296,4986,1,2013-11-06 00:19:37
4986,2296,1,2013-11-06 00:20:43
4291,1916,1,2013-11-06 04:42:56
1916,4291,1,2013-11-06 04:43:50
4291,57,4,2013-11-06 04:58:41
1201,57,8,2013-11-06 05:35:59
1916,4381,1,2013-11-06 06:02:28
4381,1916,1,2013-11-06 06:03:40
4559,1916,1,2013-11-06 06:42:06
1916,4559,1,2013-11-06 06:44:20
3161,4987,1,2013-11-06 08:56:29
4987,3161,5,2013-11-06 08:56:56
4987,1764,3,2013-11-06 08:58:42
4985,4253,1,2013-11-06 11:33:24
3018,4195,5,2013-11-06 12:57:28
1953,4133,1,2013-11-06 13:41:23
4694,4988,1,2013-11-06 21:55:53
2642,4608,1,2013-11-06 21:57:00
4988,4694,2,2013-11-06 21:57:41
2045,4921,1,2013-11-06 22:22:01
3020,4197,2,2013-11-06 23:18:54
4986,4983,1,2013-11-06 23:56:53
1764,4987,1,2013-11-06 23:59:09
4983,4986,1,2013-11-07 00:00:20
4172,4989,1,2013-11-07 00:05:53
4989,4172,1,2013-11-07 00:11:22
4197,3020,2,2013-11-07 01:38:26
4559,3168,1,2013-11-07 01:39:17
3168,4559,1,2013-11-07 01:45:53
3714,4986,1,2013-11-07 03:38:49
4986,3714,1,2013-11-07 05:06:15
4983,4990,1,2013-11-07 05:27:21
4990,4983,4,2013-11-07 05:28:15
4608,2642,1,2013-11-07 07:46:03
4608,1829,1,2013-11-07 08:30:13
35,4942,2,2013-11-07 10:24:34
2777,4253,2,2013-11-07 14:52:14
2625,3820,2,2013-11-07 15:34:34
3820,2625,2,2013-11-07 15:36:59
4986,4991,1,2013-11-07 16:42:52
4991,4986,1,2013-11-07 16:43:21
3037,3880,1,2013-11-07 19:25:13
3880,3037,1,2013-11-07 19:26:20
1334,4986,1,2013-11-07 20:04:56
4987,905,5,2013-11-07 22:28:59
905,4987,1,2013-11-07 23:10:58
4308,4315,5,2013-11-08 01:54:24
900,35,2,2013-11-08 13:33:09
3750,545,1,2013-11-08 13:57:25
2977,3451,1,2013-11-08 16:00:22
3451,2977,1,2013-11-08 16:00:28
1810,4986,-8,2013-11-08 16:16:31
4554,4992,1,2013-11-08 17:45:31
4172,4986,-10,2013-11-08 19:49:19
4163,1334,1,2013-11-09 00:31:19
4635,900,1,2013-11-09 01:13:25
900,4635,1,2013-11-09 01:13:43
4172,4515,2,2013-11-09 01:36:27
4411,4301,1,2013-11-09 01:44:24
4515,4172,2,2013-11-09 01:51:47
905,4990,1,2013-11-09 02:26:28
4990,905,1,2013-11-09 02:27:13
2392,3796,1,2013-11-09 04:55:17
4841,3796,1,2013-11-09 04:57:29
3796,2392,1,2013-11-09 04:57:48
3796,4841,1,2013-11-09 04:59:13
4992,4554,1,2013-11-09 13:00:08
3184,4172,1,2013-11-09 13:05:54
4172,3184,1,2013-11-09 13:06:06
3880,4993,1,2013-11-09 15:59:29
4993,4474,1,2013-11-09 16:26:59
4993,4810,1,2013-11-09 16:27:57
4172,2012,3,2013-11-09 18:21:52
2012,4172,3,2013-11-09 18:22:31
3880,4994,1,2013-11-09 20:16:52
4994,3880,1,2013-11-09 20:20:07
905,4983,1,2013-11-09 20:43:48
4983,905,1,2013-11-09 20:44:45
4983,4980,-10,2013-11-09 21:02:16
4993,3880,2,2013-11-09 22:28:15
4523,4995,1,2013-11-09 22:56:09
4995,4411,1,2013-11-09 22:56:45
4995,4523,1,2013-11-09 22:57:16
4266,4172,5,2013-11-09 22:58:46
2296,2110,1,2013-11-09 23:45:26
4995,4931,1,2013-11-09 23:52:17
3389,2642,9,2013-11-10 00:34:14
2642,3389,9,2013-11-10 00:35:03
4857,4996,1,2013-11-10 00:55:15
4996,4857,1,2013-11-10 00:55:35
2110,2296,1,2013-11-10 02:12:46
4838,1916,3,2013-11-10 05:33:47
4838,35,2,2013-11-10 05:34:09
2284,3018,1,2013-11-10 09:13:57
2284,4195,1,2013-11-10 09:14:33
4131,4172,2,2013-11-10 11:12:41
3018,4997,1,2013-11-10 11:24:51
4997,3018,1,2013-11-10 11:42:49
4967,4977,-10,2013-11-10 16:07:21
4977,4967,-10,2013-11-10 16:11:43
4965,4977,-10,2013-11-10 16:22:22
2125,4998,1,2013-11-10 17:21:18
4993,4999,1,2013-11-10 19:17:16
4788,3429,5,2013-11-10 19:25:43
905,4788,1,2013-11-10 20:17:41
4788,905,1,2013-11-10 20:17:44
4788,4996,1,2013-11-10 20:25:13
4996,4788,1,2013-11-10 20:25:54
4635,4088,1,2013-11-10 20:28:04
4088,4635,1,2013-11-10 20:33:19
4857,5000,-1,2013-11-11 00:09:45
1810,5001,1,2013-11-11 01:00:47
5001,1810,1,2013-11-11 01:01:23
1334,1832,9,2013-11-11 01:43:02
2067,135,2,2013-11-11 02:18:38
4611,2110,1,2013-11-11 02:24:13
4315,801,1,2013-11-11 04:21:39
801,4315,1,2013-11-11 05:47:11
4559,4884,3,2013-11-11 12:59:38
4291,2498,10,2013-11-11 14:48:07
4779,5002,1,2013-11-11 16:23:47
4708,4291,1,2013-11-11 16:35:17
4995,5003,1,2013-11-11 17:17:02
5003,4995,1,2013-11-11 17:29:59
4562,4996,1,2013-11-11 17:33:11
4996,4562,1,2013-11-11 17:34:06
4709,4937,2,2013-11-11 18:04:49
4709,2942,1,2013-11-11 18:18:41
905,3451,1,2013-11-11 19:44:50
4999,4993,1,2013-11-11 19:52:34
4709,4833,3,2013-11-11 19:55:52
4999,4897,2,2013-11-11 20:03:14
900,3750,2,2013-11-11 21:05:54
3020,4996,1,2013-11-11 22:53:58
2252,4301,1,2013-11-12 00:07:04
2252,4855,1,2013-11-12 00:13:30
3828,4172,5,2013-11-12 08:09:17
4172,3828,3,2013-11-12 08:10:06
4995,5004,1,2013-11-12 10:11:56
2658,284,4,2013-11-12 14:56:56
1735,5005,2,2013-11-12 17:50:16
3880,4523,4,2013-11-12 18:48:07
4523,3880,4,2013-11-12 18:49:33
905,2063,2,2013-11-12 20:51:08
2063,905,2,2013-11-12 20:52:07
905,4562,1,2013-11-12 20:52:38
4562,905,1,2013-11-12 20:52:59
2125,4965,-10,2013-11-12 21:34:47
2125,4967,-10,2013-11-12 21:34:48
2125,4996,-10,2013-11-12 21:34:48
2125,4966,-10,2013-11-12 21:34:48
2388,5006,1,2013-11-12 23:53:43
905,3897,10,2013-11-13 06:46:36
4088,905,1,2013-11-13 07:15:47
4489,4381,1,2013-11-13 13:26:16
4381,4489,1,2013-11-13 13:27:50
4694,1403,2,2013-11-13 15:17:12
361,2498,-10,2013-11-13 16:06:46
4833,5007,1,2013-11-13 18:22:44
5007,4833,1,2013-11-13 18:25:52
1565,2322,1,2013-11-13 18:48:02
3880,4997,1,2013-11-13 18:48:18
2322,1565,1,2013-11-13 18:49:30
4997,3880,1,2013-11-13 18:53:27
5007,3451,1,2013-11-13 19:21:49
3746,25,10,2013-11-13 20:21:41
5007,2472,1,2013-11-13 20:52:21
2472,5007,1,2013-11-13 20:52:46
4172,4365,5,2013-11-13 21:12:50
4709,35,1,2013-11-13 21:48:27
2642,4709,2,2013-11-13 22:04:06
4709,2642,1,2013-11-13 22:04:24
4197,3063,1,2013-11-13 22:17:05
3063,4197,1,2013-11-13 22:57:09
3880,4280,1,2013-11-13 23:11:15
4280,3880,1,2013-11-13 23:12:05
1018,4253,2,2013-11-14 02:04:11
3229,3270,-10,2013-11-14 02:15:15
4253,1018,2,2013-11-14 04:35:09
546,4295,1,2013-11-14 05:47:31
4295,546,1,2013-11-14 05:49:10
546,5008,1,2013-11-14 05:53:38
5008,546,1,2013-11-14 05:56:12
546,3725,1,2013-11-14 05:57:48
3725,546,1,2013-11-14 05:59:42
4291,546,2,2013-11-14 06:16:44
905,5007,-10,2013-11-14 06:26:55
546,3916,2,2013-11-14 06:49:53
3916,546,2,2013-11-14 06:54:03
4172,3725,3,2013-11-14 09:45:47
4172,2472,1,2013-11-14 10:03:22
2472,4172,1,2013-11-14 10:03:38
2313,5009,1,2013-11-14 11:47:16
3660,361,-10,2013-11-14 12:06:47
4694,3707,1,2013-11-14 18:32:56
3880,5010,2,2013-11-14 18:39:37
3707,4694,1,2013-11-14 18:52:33
1885,4315,3,2013-11-14 20:44:59
710,4694,2,2013-11-14 20:49:59
4694,710,2,2013-11-14 20:53:34
550,1731,1,2013-11-14 22:09:50
1731,550,1,2013-11-14 22:52:03
4172,3880,2,2013-11-14 23:13:05
3880,4172,4,2013-11-14 23:13:06
4315,1885,3,2013-11-14 23:13:39
2647,5011,1,2013-11-14 23:41:32
4983,4592,1,2013-11-15 00:01:57
4592,4983,1,2013-11-15 00:06:06
5012,3099,1,2013-11-15 01:09:15
4983,4970,1,2013-11-15 01:22:55
3229,5012,1,2013-11-15 01:27:05
5012,3229,1,2013-11-15 01:28:40
2642,5014,2,2013-11-15 03:43:52
5014,2642,2,2013-11-15 03:44:44
2642,4983,1,2013-11-15 03:45:25
4983,2642,1,2013-11-15 03:45:32
4983,5013,2,2013-11-15 03:50:45
2642,3630,8,2013-11-15 04:10:08
2125,4253,2,2013-11-15 04:16:36
4988,5015,1,2013-11-15 04:43:42
5015,4988,10,2013-11-15 04:48:00
3630,2642,10,2013-11-15 04:56:44
363,4253,3,2013-11-15 06:08:16
4983,35,5,2013-11-15 07:03:55
5013,35,5,2013-11-15 07:08:10
5013,4983,2,2013-11-15 07:16:09
4988,5016,5,2013-11-15 07:40:24
5016,4988,7,2013-11-15 07:41:45
3815,905,5,2013-11-15 08:39:50
284,2658,4,2013-11-15 08:39:52
4559,5017,1,2013-11-15 10:06:10
5017,4559,5,2013-11-15 10:24:32
35,5018,1,2013-11-15 14:38:37
35,5019,1,2013-11-15 14:38:47
4977,2625,2,2013-11-15 14:56:44
4987,5021,1,2013-11-15 15:25:48
5021,4987,1,2013-11-15 15:26:15
1939,905,4,2013-11-15 16:49:57
2404,171,1,2013-11-15 18:55:54
171,2404,1,2013-11-15 18:56:01
547,905,1,2013-11-15 21:24:15
3429,4172,1,2013-11-15 21:43:41
4172,3429,1,2013-11-15 21:44:15
3862,35,2,2013-11-15 22:16:33
905,547,1,2013-11-15 22:27:31
5009,2313,1,2013-11-15 23:15:06
2934,5022,1,2013-11-15 23:17:45
4253,3926,3,2013-11-15 23:31:30
4253,363,3,2013-11-15 23:32:17
4970,4983,1,2013-11-16 00:11:45
4611,5013,1,2013-11-16 00:25:14
5013,4611,1,2013-11-16 00:27:18
4867,5013,1,2013-11-16 01:10:01
3719,1334,6,2013-11-16 01:13:12
5013,4867,1,2013-11-16 01:14:19
4,5014,8,2013-11-16 01:59:03
5014,4,8,2013-11-16 02:00:13
1899,5014,1,2013-11-16 02:40:30
5014,1899,1,2013-11-16 02:41:52
3828,4937,1,2013-11-16 03:58:45
4937,3828,2,2013-11-16 04:01:07
4197,905,3,2013-11-16 05:20:58
4172,4330,-10,2013-11-16 12:17:59
4172,3512,-10,2013-11-16 12:18:11
4884,4172,3,2013-11-16 12:50:43
2635,5023,1,2013-11-16 15:09:25
35,5024,1,2013-11-16 20:37:30
547,4592,2,2013-11-16 20:53:59
2388,35,9,2013-11-16 22:46:43
3429,4197,2,2013-11-17 01:19:20
4197,3429,2,2013-11-17 01:21:00
905,4592,1,2013-11-17 02:55:19
4592,905,1,2013-11-17 02:55:42
2296,2642,3,2013-11-17 08:34:17
