Id,Label,timeset,pageranks,modularity_class
3670,,,0.000057,13
3189,,,0.000155,12
3677,,,0.000074,13
3678,,,0.000053,18
3679,,,0.000075,13
3680,,,0.000054,13
3681,,,0.000077,13
3682,,,0.000124,18
3630,,,0.000508,18
3683,,,0.000068,17
3684,,,0.000058,13
3685,,,0.000057,13
3686,,,0.000057,13
3687,,,0.000058,13
3688,,,0.000058,13
3690,,,0.000052,0
3691,,,0.000052,0
3692,,,0.000052,0
3693,,,0.000052,0
3694,,,0.000081,12
3695,,,0.000092,18
3696,,,0.000094,13
3656,,,0.000453,18
2907,,,0.000061,12
3697,,,0.000129,18
3698,,,0.000051,10
3700,,,0.000055,13
3595,,,0.000054,18
3701,,,0.000055,13
3702,,,0.000058,13
3074,,,0.000061,12
3699,,,0.001135,18
3704,,,0.000091,18
3705,,,0.000057,13
3706,,,0.000049,13
3707,,,0.000635,4
3708,,,0.000061,6
3709,,,0.000055,13
3710,,,0.000052,13
3712,,,0.000061,12
3713,,,0.000108,13
3715,,,0.000253,13
3716,,,0.000062,14
3717,,,0.000052,0
3718,,,0.000052,17
3719,,,0.001277,18
3649,,,0.002001,18
3720,,,0.000067,0
3689,,,0.00009,13
3721,,,0.000069,0
3722,,,0.000856,4
3723,,,0.000173,13
3724,,,0.000332,18
3725,,,0.00028,18
2431,,,0.000107,18
3726,,,0.000061,6
3727,,,0.000042,11
3703,,,0.000106,14
3714,,,0.000738,18
3728,,,0.000046,17
3729,,,0.000051,13
3730,,,0.000082,12
3731,,,0.000155,0
3732,,,0.000101,0
3733,,,0.000055,14
3734,,,0.000205,13
3735,,,0.00323,18
3736,,,0.000119,18
3737,,,0.000058,4
3389,,,0.00029,18
3738,,,0.000476,13
3739,,,0.000052,0
3740,,,0.000066,10
3741,,,0.000052,0
3742,,,0.000052,0
3744,,,0.001415,11
3160,,,0.000168,13
3745,,,0.000064,13
3660,,,0.000137,18
3747,,,0.00005,18
3749,,,0.000068,18
3750,,,0.000402,18
3751,,,0.000061,12
3752,,,0.000057,13
3753,,,0.000057,0
3754,,,0.000052,0
3755,,,0.000057,13
3756,,,0.000319,11
3757,,,0.000316,11
3758,,,0.000086,0
3759,,,0.000258,11
3760,,,0.000275,11
3761,,,0.000079,12
3762,,,0.000233,15
3763,,,0.000233,15
3764,,,0.000168,18
3765,,,0.000138,12
3767,,,0.000318,18
3766,,,0.000085,12
3768,,,0.00007,13
3769,,,0.000098,18
3770,,,0.000051,18
3771,,,0.000043,17
3773,,,0.000052,0
3774,,,0.000052,0
3775,,,0.000056,18
3776,,,0.000233,12
3777,,,0.000062,13
3778,,,0.000058,13
3779,,,0.000054,10
3781,,,0.000638,18
3782,,,0.000055,18
3783,,,0.000096,18
3784,,,0.000069,4
3786,,,0.000132,11
3787,,,0.000132,11
3788,,,0.000132,11
3789,,,0.000132,11
3790,,,0.000132,11
3792,,,0.000132,11
3793,,,0.000094,11
3791,,,0.000132,11
3794,,,0.000094,11
3795,,,0.000094,11
3785,,,0.000046,11
3796,,,0.000091,18
3798,,,0.000121,18
3799,,,0.000051,13
3800,,,0.000146,18
3801,,,0.000119,13
3802,,,0.000074,13
3803,,,0.000185,18
3804,,,0.000589,18
3805,,,0.000052,0
3807,,,0.000082,17
3780,,,0.000057,13
3808,,,0.000091,13
3810,,,0.000153,18
3811,,,0.000052,0
3797,,,0.000218,13
3812,,,0.000062,13
3813,,,0.000138,6
3814,,,0.00007,13
3815,,,0.000415,18
3806,,,0.000068,0
3817,,,0.000061,12
3818,,,0.000052,0
3819,,,0.000052,0
3822,,,0.000058,13
3823,,,0.000074,18
3825,,,0.000072,13
3826,,,0.000103,12
3828,,,0.002154,18
3829,,,0.000046,17
3830,,,0.000129,12
3832,,,0.00008,18
3835,,,0.000052,0
3836,,,0.000052,0
3838,,,0.000052,10
3839,,,0.000052,0
3840,,,0.000061,13
3841,,,0.00011,10
3842,,,0.000056,18
3820,,,0.001094,18
3843,,,0.000071,18
3844,,,0.000093,14
3824,,,0.000216,18
3845,,,0.000099,12
3846,,,0.000217,13
3847,,,0.000118,12
3848,,,0.000058,13
3849,,,0.00005,13
3746,,,0.00048,18
3850,,,0.000171,18
3851,,,0.000155,18
3852,,,0.000087,12
3853,,,0.000064,18
3854,,,0.000373,18
3816,,,0.000073,18
3855,,,0.00006,4
3856,,,0.000092,13
3857,,,0.000085,11
3858,,,0.000055,18
3859,,,0.000049,10
3860,,,0.000074,13
3861,,,0.000108,14
3863,,,0.00011,12
3864,,,0.000149,13
3865,,,0.000066,12
3748,,,0.000061,12
3867,,,0.000056,18
3868,,,0.000056,18
3869,,,0.000096,12
3834,,,0.000062,0
3870,,,0.000081,10
3871,,,0.000054,12
3872,,,0.000148,12
2954,,,0.000061,12
3873,,,0.000072,13
3874,,,0.00006,4
3875,,,0.000136,18
3876,,,0.000045,10
3877,,,0.00005,13
3878,,,0.001102,17
3879,,,0.000114,12
3880,,,0.000835,12
3881,,,0.000056,18
3882,,,0.000053,18
3883,,,0.000058,13
3885,,,0.000114,12
3886,,,0.000053,12
3887,,,0.000183,6
3888,,,0.00006,17
3889,,,0.000055,12
3890,,,0.000052,0
3168,,,0.000271,18
3891,,,0.000058,13
3892,,,0.000555,18
3893,,,0.000117,18
3895,,,0.00005,11
3896,,,0.000051,18
3897,,,0.002857,18
3898,,,0.000184,14
3821,,,0.000124,11
3899,,,0.00007,11
3900,,,0.000053,13
3901,,,0.000128,12
3902,,,0.000066,18
3903,,,0.000618,18
3904,,,0.000635,18
3905,,,0.000056,18
3906,,,0.000052,0
3907,,,0.000052,0
3908,,,0.000052,0
3910,,,0.000184,18
3911,,,0.000233,16
3912,,,0.000233,16
3913,,,0.000058,13
3894,,,0.000058,13
3914,,,0.000061,12
3916,,,0.001561,18
3917,,,0.000113,13
3918,,,0.000055,17
3919,,,0.000173,17
3920,,,0.000052,0
3922,,,0.000115,12
3923,,,0.000235,18
3924,,,0.000093,18
3925,,,0.000075,6
3927,,,0.000099,18
3928,,,0.000208,18
3929,,,0.000049,13
3134,,,0.000037,12
3931,,,0.000037,12
3932,,,0.000037,12
3256,,,0.000037,12
3938,,,0.000037,12
3940,,,0.000037,12
3944,,,0.000037,12
3945,,,0.000037,12
3950,,,0.000037,12
3951,,,0.000037,12
3953,,,0.000037,12
3955,,,0.000037,12
3958,,,0.000037,12
3959,,,0.000037,12
3966,,,0.000118,18
3967,,,0.000037,12
3968,,,0.000037,12
3970,,,0.000037,12
3862,,,0.000074,13
3972,,,0.000187,13
3866,,,0.000072,18
3973,,,0.000057,13
3974,,,0.000073,17
3884,,,0.00012,12
3975,,,0.00006,4
3976,,,0.000581,18
3977,,,0.000046,10
3978,,,0.000053,18
3979,,,0.000052,0
3980,,,0.00026,18
3981,,,0.000211,18
3982,,,0.000255,14
3983,,,0.000057,14
3984,,,0.000066,18
3985,,,0.000055,18
3986,,,0.000259,12
3987,,,0.000052,18
3989,,,0.000184,12
3990,,,0.00014,17
3991,,,0.000089,13
3952,,,0.000053,12
3993,,,0.00005,4
3995,,,0.000074,12
3996,,,0.000059,18
3997,,,0.000052,18
3998,,,0.000058,13
3999,,,0.000093,12
4000,,,0.00011,0
4001,,,0.000077,6
4002,,,0.000177,0
3479,,,0.000093,13
4003,,,0.000083,18
4004,,,0.000349,18
4005,,,0.000144,13
4006,,,0.000057,13
4008,,,0.000132,18
4007,,,0.000196,13
4010,,,0.000059,4
4011,,,0.000201,13
4012,,,0.000054,18
3994,,,0.000051,4
4013,,,0.000058,13
4014,,,0.000047,17
4015,,,0.000059,17
4016,,,0.000088,17
4017,,,0.000112,18
4018,,,0.00006,12
3988,,,0.002531,17
4019,,,0.000067,12
3651,,,0.000061,12
4020,,,0.000055,12
4022,,,0.000098,12
4023,,,0.000061,12
4024,,,0.000188,13
4025,,,0.00008,13
4026,,,0.000535,12
4027,,,0.000193,12
4028,,,0.000058,13
4029,,,0.000058,13
4033,,,0.000053,11
4034,,,0.000053,18
4032,,,0.000099,13
4035,,,0.000182,17
4030,,,0.000078,18
4036,,,0.000141,18
4037,,,0.000055,18
4038,,,0.000659,18
4039,,,0.000073,12
4040,,,0.000077,4
3915,,,0.000258,12
4031,,,0.000281,12
4041,,,0.000073,12
4042,,,0.000127,12
4043,,,0.000074,17
4044,,,0.000092,13
4045,,,0.000058,18
4046,,,0.000052,18
4047,,,0.000078,13
4048,,,0.000075,13
4049,,,0.000069,13
4050,,,0.000072,12
4051,,,0.000056,18
4052,,,0.000071,18
4053,,,0.000072,18
4054,,,0.000056,18
4055,,,0.0001,12
4056,,,0.000056,18
4057,,,0.000069,18
4058,,,0.000084,13
4059,,,0.000056,18
4060,,,0.000075,18
4061,,,0.000053,18
4062,,,0.000056,18
4063,,,0.000052,0
4064,,,0.000081,0
4066,,,0.000052,0
4065,,,0.000052,0
4067,,,0.000053,12
3936,,,0.000037,12
3942,,,0.000037,12
3943,,,0.000037,12
4069,,,0.000037,12
4070,,,0.000037,12
3131,,,0.000037,12
4071,,,0.000037,12
4072,,,0.000037,12
3130,,,0.000037,12
4074,,,0.000037,12
4076,,,0.00007,12
4077,,,0.000052,13
3831,,,0.000076,13
4078,,,0.000128,13
4079,,,0.000052,0
4080,,,0.000073,0
4081,,,0.000056,18
4082,,,0.000051,18
4083,,,0.000052,18
4084,,,0.000416,18
3909,,,0.000063,13
4085,,,0.000052,18
4086,,,0.000072,4
3827,,,0.000056,12
4087,,,0.000045,12
4075,,,0.00029,11
4089,,,0.000054,18
4090,,,0.0001,0
4091,,,0.000075,13
3101,,,0.00008,13
4092,,,0.000064,17
4093,,,0.000052,0
4094,,,0.000057,13
4095,,,0.000058,10
4096,,,0.000057,4
3488,,,0.000134,18
4097,,,0.000097,12
4099,,,0.000061,12
4100,,,0.000053,13
4101,,,0.000087,14
4102,,,0.000052,0
4104,,,0.000045,12
3948,,,0.000047,12
4105,,,0.000096,12
3971,,,0.000159,12
4106,,,0.000062,11
4108,,,0.000062,18
4109,,,0.000299,4
4110,,,0.00008,13
3096,,,0.000061,12
4111,,,0.000087,0
4112,,,0.000061,12
4113,,,0.000115,18
4114,,,0.000364,18
4115,,,0.0001,18
4116,,,0.000056,18
4117,,,0.000052,0
4118,,,0.000156,18
4119,,,0.000452,18
3935,,,0.000106,12
4120,,,0.000038,12
4121,,,0.000056,18
4122,,,0.000252,12
4123,,,0.000056,10
4124,,,0.000126,18
4125,,,0.000142,18
4126,,,0.000068,17
4127,,,0.000052,0
4128,,,0.000057,12
4129,,,0.000046,12
4130,,,0.000046,12
4131,,,0.000192,18
4132,,,0.000035,18
4133,,,0.000081,12
4134,,,0.000098,18
4135,,,0.000085,17
4088,,,0.000145,18
4136,,,0.000276,18
4137,,,0.00007,18
4138,,,0.000058,11
4140,,,0.000059,17
4139,,,0.0001,18
4142,,,0.000058,13
4143,,,0.000061,12
4144,,,0.00005,10
4141,,,0.000056,12
4107,,,0.001037,12
4145,,,0.000093,12
4146,,,0.000052,13
4147,,,0.000052,13
4148,,,0.000046,17
4149,,,0.000077,18
4150,,,0.000072,10
4151,,,0.000055,12
4152,,,0.000091,18
4153,,,0.000072,10
4154,,,0.000055,18
4155,,,0.000074,18
4156,,,0.000062,12
4157,,,0.000075,4
4158,,,0.000075,17
4159,,,0.000101,12
4160,,,0.000051,18
4161,,,0.000063,12
4162,,,0.000074,12
3711,,,0.000042,11
4163,,,0.000281,18
4164,,,0.00005,12
4165,,,0.000058,13
4168,,,0.000056,18
4169,,,0.000127,18
4170,,,0.000052,13
4171,,,0.000051,12
4173,,,0.000035,18
4174,,,0.000093,12
4175,,,0.000063,12
4177,,,0.000052,18
4178,,,0.000073,12
4179,,,0.00023,12
4180,,,0.000045,18
4181,,,0.000135,18
4182,,,0.000107,17
4183,,,0.000056,18
4184,,,0.000139,18
4103,,,0.00009,18
4185,,,0.000085,18
4186,,,0.000054,18
4187,,,0.000055,13
4188,,,0.000102,12
4172,,,0.004765,18
4098,,,0.000199,14
4191,,,0.000053,13
4192,,,0.000069,11
4190,,,0.000061,0
4195,,,0.000118,12
4196,,,0.000117,14
4198,,,0.000277,18
4199,,,0.000056,18
4200,,,0.000046,17
4201,,,0.000078,12
4166,,,0.000052,18
4202,,,0.000076,4
4203,,,0.000092,17
4204,,,0.000194,12
4205,,,0.000564,14
4206,,,0.000115,18
4208,,,0.00005,11
4197,,,0.004664,18
4209,,,0.000333,18
4210,,,0.000099,18
4211,,,0.000131,18
4212,,,0.000075,18
4213,,,0.000105,18
4215,,,0.000068,10
4216,,,0.000052,0
4217,,,0.000481,18
4218,,,0.00005,18
4219,,,0.000089,0
4220,,,0.000056,18
3926,,,0.000406,18
4221,,,0.000052,0
3921,,,0.000051,10
4224,,,0.000051,10
4226,,,0.000054,18
4227,,,0.000138,18
4214,,,0.000103,0
4228,,,0.000104,18
4229,,,0.000104,18
4230,,,0.000104,18
3743,,,0.000109,12
4231,,,0.000142,18
4232,,,0.000062,10
4233,,,0.000159,18
4225,,,0.000055,18
4234,,,0.000064,18
4235,,,0.000203,18
4167,,,0.000081,18
4236,,,0.000392,18
4237,,,0.000072,18
4238,,,0.000292,10
4239,,,0.000046,17
4240,,,0.000054,18
4241,,,0.000053,12
4242,,,0.00005,11
4243,,,0.000056,10
4244,,,0.000251,18
4245,,,0.000069,6
4246,,,0.000052,13
4250,,,0.000055,18
4251,,,0.000236,18
4253,,,0.000259,10
4249,,,0.000084,18
4255,,,0.000053,18
4256,,,0.000056,18
4257,,,0.000057,18
4259,,,0.000051,18
4261,,,0.000053,12
4262,,,0.000055,18
4263,,,0.00005,18
4264,,,0.000087,10
4265,,,0.000084,12
4266,,,0.000338,12
4267,,,0.000173,18
4268,,,0.000053,18
4269,,,0.000166,6
4176,,,0.00006,13
4270,,,0.000066,18
4271,,,0.000055,18
4274,,,0.000134,18
4275,,,0.000077,13
4189,,,0.000253,18
4258,,,0.00011,18
4276,,,0.000072,18
4252,,,0.000127,18
4277,,,0.000083,18
4278,,,0.000116,18
4279,,,0.000229,18
4280,,,0.000115,10
4282,,,0.000052,13
4283,,,0.000148,18
4281,,,0.000405,18
4284,,,0.000435,18
4285,,,0.00019,12
4286,,,0.000052,11
4287,,,0.000142,18
4288,,,0.000077,12
4289,,,0.000048,12
4291,,,0.003111,18
4292,,,0.000045,18
4293,,,0.000055,18
4294,,,0.000052,0
4295,,,0.000163,18
4296,,,0.000064,12
4297,,,0.000116,13
4298,,,0.000046,17
4299,,,0.000061,12
4247,,,0.00006,13
4300,,,0.000087,17
4301,,,0.000186,12
4302,,,0.000081,18
4303,,,0.00005,18
4304,,,0.000514,18
4290,,,0.00009,18
4305,,,0.000051,18
4306,,,0.000051,12
4307,,,0.000055,18
4309,,,0.000058,13
4310,,,0.000051,6
4311,,,0.000051,6
4222,,,0.00007,6
4312,,,0.000055,18
4313,,,0.00005,18
4314,,,0.000061,12
4254,,,0.00057,18
4315,,,0.000823,6
4316,,,0.000099,13
4317,,,0.000083,12
4318,,,0.000065,18
4319,,,0.000061,12
4320,,,0.000667,18
4321,,,0.000074,18
4323,,,0.000061,12
4273,,,0.000142,18
4324,,,0.000044,18
4325,,,0.000054,12
3330,,,0.000035,11
4326,,,0.000045,11
4327,,,0.000054,10
4328,,,0.000098,18
4329,,,0.000056,10
4330,,,0.000122,12
4331,,,0.000242,18
4333,,,0.000055,18
4334,,,0.000241,18
4335,,,0.000093,10
4337,,,0.000161,18
4339,,,0.000126,18
4342,,,0.000053,18
4207,,,0.000045,12
4343,,,0.000052,0
4344,,,0.000051,18
4345,,,0.000053,18
4346,,,0.000046,17
4347,,,0.00005,18
4348,,,0.000054,10
4349,,,0.000052,0
4336,,,0.000093,13
4350,,,0.000267,18
4351,,,0.000071,18
4352,,,0.000061,6
4353,,,0.000239,18
4354,,,0.000092,13
4355,,,0.000056,12
4356,,,0.000092,10
4360,,,0.000339,18
4361,,,0.000216,18
4362,,,0.000067,18
4364,,,0.000064,12
4365,,,0.000825,18
4366,,,0.000092,11
4363,,,0.000472,18
4367,,,0.000053,10
4368,,,0.000056,10
4369,,,0.000085,17
4371,,,0.000052,13
4372,,,0.000047,12
4370,,,0.000258,18
4373,,,0.000052,0
4248,,,0.000052,13
4374,,,0.000053,18
4375,,,0.000111,13
4376,,,0.000052,18
4377,,,0.000053,18
4378,,,0.000057,18
4379,,,0.000231,18
4381,,,0.000141,18
4382,,,0.000266,18
4359,,,0.000042,12
4383,,,0.000073,13
4384,,,0.000108,18
4385,,,0.000311,4
4386,,,0.000053,18
4387,,,0.000049,13
4388,,,0.000085,12
4389,,,0.000136,18
4390,,,0.000056,10
4391,,,0.000074,13
4380,,,0.000072,18
4392,,,0.000127,6
4393,,,0.000103,13
4394,,,0.00007,18
4395,,,0.000291,10
4396,,,0.000283,10
4397,,,0.000104,18
4398,,,0.000181,12
4399,,,0.000057,12
4401,,,0.000075,13
4403,,,0.000053,6
4404,,,0.000064,17
4405,,,0.000091,18
4406,,,0.000206,11
4402,,,0.001256,18
4408,,,0.000035,4
4410,,,0.000051,18
4407,,,0.00007,6
4411,,,0.000299,12
4412,,,0.000069,18
4413,,,0.00008,11
4414,,,0.000052,18
4415,,,0.000065,17
4322,,,0.000112,12
4416,,,0.000095,18
4417,,,0.000089,18
4418,,,0.000078,18
4419,,,0.000295,18
4420,,,0.000098,18
4421,,,0.000121,18
4422,,,0.000053,18
4423,,,0.00011,18
4424,,,0.000284,18
4425,,,0.000057,18
4409,,,0.000178,18
4426,,,0.000053,6
4427,,,0.00013,11
4428,,,0.000051,10
4429,,,0.000053,6
4431,,,0.000128,18
4432,,,0.000157,13
4433,,,0.000102,13
4435,,,0.000052,0
4436,,,0.000052,0
4437,,,0.00007,10
4438,,,0.000055,18
4439,,,0.000107,18
3837,,,0.001008,18
4400,,,0.000733,18
4440,,,0.000091,18
4441,,,0.000051,12
4442,,,0.000058,13
4443,,,0.000091,18
4444,,,0.000067,18
4445,,,0.000035,18
4446,,,0.000052,0
4430,,,0.000093,13
4447,,,0.000058,13
4448,,,0.000052,18
4434,,,0.000276,18
4449,,,0.000096,18
4450,,,0.000209,18
4451,,,0.000051,10
4452,,,0.000225,18
4453,,,0.00006,18
4454,,,0.00005,13
4455,,,0.00006,18
4456,,,0.000049,13
4457,,,0.000087,0
4460,,,0.000086,6
4308,,,0.000302,6
4462,,,0.000109,18
4463,,,0.00008,12
4459,,,0.000386,18
4464,,,0.000038,12
4465,,,0.000038,12
4466,,,0.000049,12
4468,,,0.000038,12
4469,,,0.000038,12
4470,,,0.000038,12
4471,,,0.000038,12
4472,,,0.000038,12
4473,,,0.000038,12
4474,,,0.000048,12
4475,,,0.000038,12
4476,,,0.000038,12
4477,,,0.00005,12
4478,,,0.000121,18
4479,,,0.000066,6
4481,,,0.000056,18
4480,,,0.000085,18
4482,,,0.00027,18
4467,,,0.000068,12
4483,,,0.000076,18
4484,,,0.00005,18
4485,,,0.000059,18
4486,,,0.000069,18
4487,,,0.000167,18
4488,,,0.000052,13
4489,,,0.000176,18
4490,,,0.000254,18
4491,,,0.000054,18
4492,,,0.000077,11
4493,,,0.000105,18
4494,,,0.000059,18
4497,,,0.000059,18
4495,,,0.000142,18
4496,,,0.000075,18
4498,,,0.000052,0
4499,,,0.000783,18
4501,,,0.000065,11
4502,,,0.000075,18
4503,,,0.000061,14
4504,,,0.000064,12
4505,,,0.000075,18
4506,,,0.000059,12
4507,,,0.000045,12
4508,,,0.000065,18
4458,,,0.000204,11
4509,,,0.000039,11
4511,,,0.000745,18
4512,,,0.000079,18
4513,,,0.000056,18
4514,,,0.000101,12
4515,,,0.000888,18
4517,,,0.000047,18
4519,,,0.000192,4
4520,,,0.000059,18
4523,,,0.000123,12
4524,,,0.000168,18
4525,,,0.000061,12
4526,,,0.000042,12
4527,,,0.000066,18
4528,,,0.000087,18
4521,,,0.000229,18
4530,,,0.000129,18
4531,,,0.000276,11
4532,,,0.000619,18
4533,,,0.000055,18
4522,,,0.000205,12
4534,,,0.000076,13
4535,,,0.000075,18
4537,,,0.000132,18
4539,,,0.000098,18
4529,,,0.000049,12
4540,,,0.000068,12
4541,,,0.000048,12
4542,,,0.000052,0
4543,,,0.000221,18
4544,,,0.000066,11
4545,,,0.000068,18
4546,,,0.000159,18
4547,,,0.000059,18
4548,,,0.00005,10
4549,,,0.000084,18
4550,,,0.000059,18
4551,,,0.000129,18
4552,,,0.000059,18
4553,,,0.000533,18
4555,,,0.000078,0
4556,,,0.000088,18
4557,,,0.000064,12
4560,,,0.000049,18
4563,,,0.000192,18
4564,,,0.000117,18
4559,,,0.001571,17
4565,,,0.000113,18
4538,,,0.000078,18
4567,,,0.000054,18
4568,,,0.000053,18
4518,,,0.000267,18
4569,,,0.000147,18
4570,,,0.000432,18
4571,,,0.000163,18
4572,,,0.000051,12
4554,,,0.000796,18
4574,,,0.000075,18
4576,,,0.000058,13
4577,,,0.000052,10
4578,,,0.000079,18
4579,,,0.000116,18
4580,,,0.000056,18
4581,,,0.00007,18
4536,,,0.000054,18
4582,,,0.000074,18
4583,,,0.000071,18
4584,,,0.000171,18
4585,,,0.000053,18
4586,,,0.000053,18
4588,,,0.000075,18
4589,,,0.000059,18
4590,,,0.000035,4
4591,,,0.000052,11
4592,,,0.000398,18
4587,,,0.000078,18
4593,,,0.000093,18
4594,,,0.000156,18
4595,,,0.000096,18
4596,,,0.000091,18
4597,,,0.000089,18
4598,,,0.000088,18
4599,,,0.000188,18
4600,,,0.000049,11
4601,,,0.000162,18
4602,,,0.000063,18
4603,,,0.000109,18
4566,,,0.000099,18
4606,,,0.000096,18
4607,,,0.000043,17
4608,,,0.000157,18
4609,,,0.000119,18
4604,,,0.000375,18
4605,,,0.000226,18
4612,,,0.000052,0
4613,,,0.00007,13
4614,,,0.000105,18
4616,,,0.000106,18
4617,,,0.000059,18
4558,,,0.000073,18
4619,,,0.000057,11
4620,,,0.000091,18
4621,,,0.000077,18
4618,,,0.00019,6
4622,,,0.000138,11
4623,,,0.00005,18
4611,,,0.001543,18
4624,,,0.000078,18
4625,,,0.000147,18
4626,,,0.000052,18
4627,,,0.000052,18
4628,,,0.000065,18
4629,,,0.000055,18
4630,,,0.000138,12
4631,,,0.000052,18
4632,,,0.000139,18
4633,,,0.000052,18
4634,,,0.00005,11
4635,,,0.00198,18
4636,,,0.000062,17
4637,,,0.000085,11
4562,,,0.000282,18
4639,,,0.000057,10
4640,,,0.000052,0
4641,,,0.000084,13
4642,,,0.000103,18
4643,,,0.000081,18
4461,,,0.00012,18
4644,,,0.000053,18
4645,,,0.000287,18
4646,,,0.000296,17
4647,,,0.000076,18
4638,,,0.000144,18
4649,,,0.001366,18
4650,,,0.000107,12
4651,,,0.000051,18
4652,,,0.000053,18
4653,,,0.000048,12
4654,,,0.000377,11
4655,,,0.000055,11
4656,,,0.000082,11
4657,,,0.000059,18
4658,,,0.000091,13
4659,,,0.000168,18
4660,,,0.000077,17
4661,,,0.000208,11
4662,,,0.000197,17
4663,,,0.000197,17
4664,,,0.000197,17
4665,,,0.000076,11
4666,,,0.000192,11
4667,,,0.000168,11
4668,,,0.00014,11
4670,,,0.000062,18
4669,,,0.000115,11
4671,,,0.000052,0
4672,,,0.000148,11
4673,,,0.000204,11
4674,,,0.000086,18
4675,,,0.000194,11
4676,,,0.000154,11
4677,,,0.000125,11
4678,,,0.000157,11
4680,,,0.000164,11
4679,,,0.000164,11
4681,,,0.000172,11
4682,,,0.000156,11
4683,,,0.000313,11
4684,,,0.000174,11
4685,,,0.000052,18
4686,,,0.000234,11
4687,,,0.000249,18
4688,,,0.000221,11
4690,,,0.000051,12
4691,,,0.000054,13
4692,,,0.000141,18
4693,,,0.000184,18
4694,,,0.001731,18
4695,,,0.000056,18
4696,,,0.000055,18
4697,,,0.000093,18
4698,,,0.000222,18
4699,,,0.000103,18
4700,,,0.000076,12
4701,,,0.000132,11
4702,,,0.00006,12
4703,,,0.000071,18
4704,,,0.000059,11
4705,,,0.000048,12
4706,,,0.000066,18
4707,,,0.000361,11
3425,,,0.000076,0
4708,,,0.000169,18
4709,,,0.000259,18
4728,,,0.000037,12
4729,,,0.000131,11
4730,,,0.000054,18
4731,,,0.000114,18
4732,,,0.000202,18
4610,,,0.000086,18
4689,,,0.000067,0
4516,,,0.000095,0
4733,,,0.00029,11
4734,,,0.000053,18
4735,,,0.000124,11
4736,,,0.000073,18
4737,,,0.000039,11
4738,,,0.000039,11
4739,,,0.00011,11
4741,,,0.000386,11
4742,,,0.000386,11
4743,,,0.000164,11
4744,,,0.00019,11
4573,,,0.000099,10
4746,,,0.000343,18
4740,,,0.000119,18
4745,,,0.00008,11
4747,,,0.0001,11
4748,,,0.000142,11
4749,,,0.000074,12
4750,,,0.000084,18
4751,,,0.000138,11
4752,,,0.000053,18
4753,,,0.000309,12
4754,,,0.000053,18
4755,,,0.000078,10
4756,,,0.000318,11
4757,,,0.000055,18
4758,,,0.000051,10
4759,,,0.000071,18
4760,,,0.000051,18
4761,,,0.000101,18
4762,,,0.00017,18
4763,,,0.00005,18
4764,,,0.000058,12
4765,,,0.000055,18
4766,,,0.000043,17
3957,,,0.000115,18
4768,,,0.000047,4
2413,,,0.000052,0
4648,,,0.000231,12
4769,,,0.00006,12
4770,,,0.000076,12
4771,,,0.000149,18
4772,,,0.000052,0
4767,,,0.000084,0
4773,,,0.000089,18
4774,,,0.000096,18
4775,,,0.000117,11
4776,,,0.00008,18
3278,,,0.000139,18
4778,,,0.000056,18
4779,,,0.000203,12
4357,,,0.000037,12
3969,,,0.000037,12
4358,,,0.000037,12
4710,,,0.000037,12
4780,,,0.000083,6
3965,,,0.000037,12
3964,,,0.000037,12
3963,,,0.000037,12
3133,,,0.000037,12
4338,,,0.000055,12
3962,,,0.000037,12
4711,,,0.000037,12
4712,,,0.000037,12
3961,,,0.000037,12
4713,,,0.000037,12
4714,,,0.000243,12
4715,,,0.000037,12
3960,,,0.000243,12
4341,,,0.000037,12
4716,,,0.000037,12
3956,,,0.000052,12
3954,,,0.000037,12
4781,,,0.000037,12
4340,,,0.000037,12
4717,,,0.000052,12
4782,,,0.000037,12
4718,,,0.000037,12
4719,,,0.000057,4
3949,,,0.000037,12
4783,,,0.000037,12
3947,,,0.000037,12
4784,,,0.000037,12
3946,,,0.000037,12
4720,,,0.000037,12
4785,,,0.000037,12
4073,,,0.000037,12
4721,,,0.000037,12
4786,,,0.000037,12
4722,,,0.000037,12
4723,,,0.000061,18
3941,,,0.000037,12
4068,,,0.000037,12
3939,,,0.000037,12
3937,,,0.000037,12
4724,,,0.000052,12
3934,,,0.000037,12
3933,,,0.000037,12
4725,,,0.000037,12
4726,,,0.000037,12
4727,,,0.000037,12
3930,,,0.000037,12
4787,,,0.000465,18
4788,,,0.000238,18
4789,,,0.000105,6
4790,,,0.000071,13
4791,,,0.000149,18
4792,,,0.000055,12
4793,,,0.000086,6
4777,,,0.000117,11
4794,,,0.000053,18
4795,,,0.0002,11
4796,,,0.000069,11
4797,,,0.000055,18
4798,,,0.000042,12
4799,,,0.000052,0
4800,,,0.000095,18
4801,,,0.000058,13
4803,,,0.000062,18
4804,,,0.000069,11
4805,,,0.000055,18
4806,,,0.000054,18
4807,,,0.000055,18
4809,,,0.000039,12
4810,,,0.000045,12
4802,,,0.000083,18
4812,,,0.000115,12
4813,,,0.000055,18
4814,,,0.000197,18
4816,,,0.000078,10
4818,,,0.000105,11
4819,,,0.000035,18
4820,,,0.000052,0
4821,,,0.000052,0
4823,,,0.000067,10
4824,,,0.000052,10
4825,,,0.000073,18
4826,,,0.000052,0
4828,,,0.000183,18
4829,,,0.000085,18
4830,,,0.000107,18
4831,,,0.000051,18
4832,,,0.000091,11
4833,,,0.001104,18
4834,,,0.000054,18
4835,,,0.000135,11
